t_ms,soma_v_mV
2.009479999998317453e+03,-5.208870518372398806e+01
2.009499999998317435e+03,-5.222003020036577681e+01
2.009519999998317417e+03,-5.234327758335146541e+01
2.009539999998317398e+03,-5.245869246632160809e+01
2.009559999998317380e+03,-5.256654214646344769e+01
2.009579999998317362e+03,-5.266710292362195389e+01
2.009599999998317344e+03,-5.276066458587819596e+01
2.009619999998317326e+03,-5.284752348017993029e+01
2.009639999998317307e+03,-5.292797737761727461e+01
2.009659999998317289e+03,-5.300232177790447707e+01
2.009679999998317271e+03,-5.307084789759532129e+01
2.009699999998317253e+03,-5.313381462107196285e+01
2.009719999998317235e+03,-5.319148842840319702e+01
2.009739999998317217e+03,-5.324412765643623402e+01
2.009759999998317198e+03,-5.329198902921670111e+01
2.009779999998317180e+03,-5.333532474080570296e+01
2.009799999998317162e+03,-5.337437919564712985e+01
2.009819999998317144e+03,-5.340938787403382548e+01
2.009839999998317126e+03,-5.344057578729386648e+01
2.009859999998317107e+03,-5.346815593461558080e+01
2.009879999998317089e+03,-5.349233043685718769e+01
2.009899999998317071e+03,-5.351329064340365704e+01
2.009919999998317053e+03,-5.353121655599309037e+01
2.009939999998317035e+03,-5.354627793000235414e+01
2.009959999998317016e+03,-5.355863514696219596e+01
2.009979999998316998e+03,-5.356843928536396504e+01
2.009999999998316980e+03,-5.357583371105167203e+01
2.010019999998316962e+03,-5.358095330873804585e+01
2.010039999998316944e+03,-5.358392634585366210e+01
2.010059999998316925e+03,-5.358486777884981223e+01
2.010079999998316907e+03,-5.358389107843944288e+01
2.010099999998316889e+03,-5.358110457336540833e+01
2.010119999998316871e+03,-5.357661125806740898e+01
2.010139999998316853e+03,-5.357049589453229288e+01
2.010159999998316835e+03,-5.356283011370050673e+01
2.010179999998316816e+03,-5.355368067579239266e+01
2.010199999998316798e+03,-5.354310172799495859e+01
2.010219999998316780e+03,-5.353114273070055162e+01
2.010239999998316762e+03,-5.351785521182468131e+01
2.010259999998316744e+03,-5.350328643704113318e+01
2.010279999998316725e+03,-5.348749547452971598e+01
2.010299999998316707e+03,-5.347054369613139357e+01
2.010319999998316689e+03,-5.345249065054578352e+01
2.010339999998316671e+03,-5.343339253838620806e+01
2.010359999998316653e+03,-5.341330351769708784e+01
2.010379999998316634e+03,-5.339227628152927707e+01
2.010399999998316616e+03,-5.337036227574903791e+01
2.010419999998316598e+03,-5.334761167431346962e+01
2.010439999998316580e+03,-5.332407329912822291e+01
2.010459999998316562e+03,-5.329979446795056219e+01
2.010479999998316543e+03,-5.327482085853867488e+01
2.010499999998316525e+03,-5.324919630615001154e+01
2.010519999998316507e+03,-5.322296278707303685e+01
2.010539999998316489e+03,-5.319616027973347627e+01
2.010559999998316471e+03,-5.316882751801777829e+01
2.010579999998316453e+03,-5.314100079122326292e+01
2.010599999998316434e+03,-5.311271439126923610e+01
2.010619999998316416e+03,-5.308400166465487757e+01
2.010639999998316398e+03,-5.305489308176255037e+01
2.010659999998316380e+03,-5.302541742253792734e+01
2.010679999998316362e+03,-5.299560172553076853e+01
2.010699999998316343e+03,-5.296547063927057053e+01
2.010719999998316325e+03,-5.293504295249786651e+01
2.010739999998316307e+03,-5.290433641354416494e+01
2.010759999998316289e+03,-5.287336846687674807e+01
2.010779999998316271e+03,-5.284215605488687117e+01
2.010799999998316252e+03,-5.281071560744721438e+01
2.010819999998316234e+03,-5.277906301984175030e+01
2.010839999998316216e+03,-5.274721349177401919e+01
2.010859999998316198e+03,-5.271518149550890087e+01
2.010879999998316180e+03,-5.268298147236995987e+01
2.010899999998316162e+03,-5.265063396728594824e+01
2.010919999998316143e+03,-5.261814852272593868e+01
2.010939999998316125e+03,-5.258553188854654081e+01
2.010959999998316107e+03,-5.255278917664364968e+01
2.010979999998316089e+03,-5.251992455714670882e+01
2.010999999998316071e+03,-5.248694193032884669e+01
2.011019999998316052e+03,-5.245384459667670285e+01
2.011039999998316034e+03,-5.242063509844249580e+01
2.011059999998316016e+03,-5.238731577913725346e+01
2.011079999998315998e+03,-5.235388836121858702e+01
2.011099999998315980e+03,-5.232035393416404645e+01
2.011119999998315961e+03,-5.228671330358135094e+01
2.011139999998315943e+03,-5.225296766667249670e+01
2.011159999998315925e+03,-5.221911905712858726e+01
2.011179999998315907e+03,-5.218517052141265822e+01
2.011199999998315889e+03,-5.215112612514612067e+01
2.011219999998315870e+03,-5.211699087001696995e+01
2.011239999998315852e+03,-5.208276962665978260e+01
2.011259999998315834e+03,-5.204846674419436425e+01
2.011279999998315816e+03,-5.201408640168216380e+01
2.011299999998315798e+03,-5.197963283260771306e+01
2.011319999998315780e+03,-5.194510279796725882e+01
2.011339999998315761e+03,-5.191048964894245898e+01
2.011359999998315743e+03,-5.187578939755292851e+01
2.011379999998315725e+03,-5.184099999614169008e+01
2.011399999998315707e+03,-5.180612090692521576e+01
2.011419999998315689e+03,-5.177115274920268462e+01
2.011439999998315670e+03,-5.173609705019887173e+01
2.011459999998315652e+03,-5.170095607959104456e+01
2.011479999998315634e+03,-5.166573252253562742e+01
2.011499999998315616e+03,-5.163042952204614977e+01
2.011519999998315598e+03,-5.159505062272567955e+01
2.011539999998315579e+03,-5.155959965030456260e+01
2.011559999998315561e+03,-5.152408037758743831e+01
2.011579999998315543e+03,-5.148849583480564718e+01
2.011599999998315525e+03,-5.145284760204440744e+01
2.011619999998315507e+03,-5.141713598927967865e+01
2.011639999998315488e+03,-5.138136058155409103e+01
2.011659999998315470e+03,-5.134552076507463170e+01
2.011679999998315452e+03,-5.130961594467299136e+01
2.011699999998315434e+03,-5.127364574224267102e+01
2.011719999998315416e+03,-5.123761011255324149e+01
2.011739999998315398e+03,-5.120150940724801814e+01
2.011759999998315379e+03,-5.116534426498391497e+01
2.011779999998315361e+03,-5.112911562694148415e+01
2.011799999998315343e+03,-5.109282470371246632e+01
2.011819999998315325e+03,-5.105647298287624380e+01
2.011839999998315307e+03,-5.102006206879039496e+01
2.011859999998315288e+03,-5.098359370092559573e+01
2.011879999998315270e+03,-5.094706038982834428e+01
2.011899999998315252e+03,-5.091044544636384472e+01
2.011919999998315234e+03,-5.087373580802945838e+01
2.011939999998315216e+03,-5.083692105297838282e+01
2.011959999998315197e+03,-5.079999273691982609e+01
2.011979999998315179e+03,-5.076294405592977910e+01
2.011999999998315161e+03,-5.072576947999395003e+01
2.012019999998315143e+03,-5.068846449231669027e+01
2.012039999998315125e+03,-5.065102536389702692e+01
2.012059999998315106e+03,-5.061344895501721908e+01
2.012079999998315088e+03,-5.057573254029141907e+01
2.012099999998315070e+03,-5.053787370737844498e+01
2.012119999998315052e+03,-5.049987025276209351e+01
2.012139999998315034e+03,-5.046172004912665443e+01
2.012159999998315016e+03,-5.042342086323534289e+01
2.012179999998314997e+03,-5.038497022706248885e+01
2.012199999998314979e+03,-5.034636505495810610e+01
2.012219999998314961e+03,-5.030760189098986501e+01
2.012239999998314943e+03,-5.026867723704491908e+01
2.012259999998314925e+03,-5.022958739156058527e+01
2.012279999998314906e+03,-5.019032839257388190e+01
2.012299999998314888e+03,-5.015089615191160988e+01
2.012319999998314870e+03,-5.011128659597748225e+01
2.012339999998314852e+03,-5.007149583865790987e+01
2.012359999998314834e+03,-5.003152007107532739e+01
2.012379999998314815e+03,-4.999135549658124944e+01
2.012399999998314797e+03,-4.995099195528007385e+01
2.012419999998314779e+03,-4.991039706928165742e+01
2.012439999998314761e+03,-4.986954386830969099e+01
2.012459999998314743e+03,-4.982840917202587150e+01
2.012479999998314725e+03,-4.978697275994978355e+01
2.012499999998314706e+03,-4.974521670061014333e+01
2.012519999998314688e+03,-4.970312477765356363e+01
2.012539999998314670e+03,-4.966068217548185260e+01
2.012559999998314652e+03,-4.961787494899551376e+01
2.012579999998314634e+03,-4.957468986941137246e+01
2.012599999998314615e+03,-4.953111437619590163e+01
2.012619999998314597e+03,-4.948713651740148833e+01
2.012639999998314579e+03,-4.944273948639369820e+01
2.012659999998314561e+03,-4.939790214920993350e+01
2.012679999998314543e+03,-4.935260217440372799e+01
2.012699999998314524e+03,-4.930681828641255038e+01
2.012719999998314506e+03,-4.926053124158570995e+01
2.012739999998314488e+03,-4.921372383475817003e+01
2.012759999998314470e+03,-4.916638026924800187e+01
2.012779999998314452e+03,-4.911848597926942972e+01
2.012799999998314433e+03,-4.907002753192854527e+01
2.012819999998314415e+03,-4.902099235941206246e+01
2.012839999998314397e+03,-4.897136851648842537e+01
2.012859999998314379e+03,-4.892111670000689116e+01
2.012879999998314361e+03,-4.887018790599479701e+01
2.012899999998314343e+03,-4.881853445713870343e+01
2.012919999998314324e+03,-4.876611137871617530e+01
2.012939999998314306e+03,-4.871287644933418193e+01
2.012959999998314288e+03,-4.865878966286488350e+01
2.012979999998314270e+03,-4.860381275080440133e+01
2.012999999998314252e+03,-4.854790857314102226e+01
2.013019999998314233e+03,-4.849104058033162090e+01
2.013039999998314215e+03,-4.843317282045790506e+01
2.013059999998314197e+03,-4.837426976195224171e+01
2.013079999998314179e+03,-4.831429602370148757e+01
2.013099999998314161e+03,-4.825321610980648046e+01
2.013119999998314142e+03,-4.819099418481525987e+01
2.013139999998314124e+03,-4.812759380088519379e+01
2.013159999998314106e+03,-4.806297765686480972e+01
2.013179999998314088e+03,-4.799710670063823414e+01
2.013199999998314070e+03,-4.792993713647513943e+01
2.013219999998314051e+03,-4.786134927203280398e+01
2.013239999998314033e+03,-4.779123451788123589e+01
2.013259999998314015e+03,-4.771949074894772735e+01
2.013279999998313997e+03,-4.764601962217453490e+01
2.013299999998313979e+03,-4.757073327048301792e+01
2.013319999998313961e+03,-4.749353558304810008e+01
2.013339999998313942e+03,-4.741432923208699890e+01
2.013359999998313924e+03,-4.733301522104190440e+01
2.013379999998313906e+03,-4.724949201019345679e+01
2.013399999998313888e+03,-4.716365460665955567e+01
2.013419999998313870e+03,-4.707539359539951107e+01
2.013439999998313851e+03,-4.698459460553989686e+01
2.013459999998313833e+03,-4.689111591483707997e+01
2.013479999998313815e+03,-4.679470139846699084e+01
2.013499999998313797e+03,-4.669510546896893288e+01
2.013519999998313779e+03,-4.659208555144689257e+01
2.013539999998313760e+03,-4.648539731563604249e+01
2.013559999998313742e+03,-4.637479121593631248e+01
2.013579999998313724e+03,-4.625998842789853427e+01
2.013599999998313706e+03,-4.614069412623960886e+01
2.013619999998313688e+03,-4.601660590487291103e+01
2.013639999998313669e+03,-4.588741316394371239e+01
2.013659999998313651e+03,-4.575261044829947821e+01
2.013679999998313633e+03,-4.561166560272664583e+01
2.013699999998313615e+03,-4.546403891860786217e+01
2.013719999998313597e+03,-4.530916979160504354e+01
2.013739999998313579e+03,-4.514646642044905889e+01
2.013759999998313560e+03,-4.497529968523804911e+01
2.013779999998313542e+03,-4.479495248006647756e+01
2.013799999998313524e+03,-4.460437463232064204e+01
2.013819999998313506e+03,-4.440247748814780238e+01
2.013839999998313488e+03,-4.418810888325701569e+01
2.013859999998313469e+03,-4.396003368204279127e+01
2.013879999998313451e+03,-4.371683465925641343e+01
2.013899999998313433e+03,-4.345656096546467495e+01
2.013919999998313415e+03,-4.317712682415242398e+01
2.013939999998313397e+03,-4.287626116169835200e+01
2.013959999998313378e+03,-4.255120521639369002e+01
2.013979999998313360e+03,-4.219847492791768673e+01
2.013999999998313342e+03,-4.181422963905877310e+01
2.014019999998313324e+03,-4.139372697994127748e+01
2.014039999998313306e+03,-4.093110493320585874e+01
2.014059999998313288e+03,-4.041955325274243904e+01
2.014079999998313269e+03,-3.985015787955127564e+01
2.014099999998313251e+03,-3.921222993513598709e+01
2.014119999998313233e+03,-3.849196142726992065e+01
2.014139999998313215e+03,-3.767158775495565237e+01
2.014159999998313197e+03,-3.672802136739591106e+01
2.014179999998313178e+03,-3.563037885130649585e+01
2.014199999998313160e+03,-3.433630171063842340e+01
2.014219999998313142e+03,-3.278617888326115093e+01
2.014239999998313124e+03,-3.089315617825758409e+01
2.014259999998313106e+03,-2.852512634028844118e+01
2.014279999998313087e+03,-2.547032880381792097e+01
2.014299999998313069e+03,-2.136816367690082785e+01
2.014319999998313051e+03,-1.556316859302903666e+01
2.014339999998313033e+03,-6.838489862004811570e+00
2.014359999998313015e+03,6.302545030129987680e+00
2.014379999998312996e+03,1.934531228591322005e+01
2.014399999998312978e+03,2.326349820449887318e+01
2.014419999998312960e+03,2.234431579624910569e+01
2.014439999998312942e+03,1.927865351302410701e+01
2.014459999998312924e+03,1.528414939847764309e+01
2.014479999998312906e+03,1.096824903080983304e+01
2.014499999998312887e+03,6.655233392342148946e+00
2.014519999998312869e+03,2.521645032503877282e+00
2.014539999998312851e+03,-1.339463056207470970e+00
2.014559999998312833e+03,-4.885743841329286852e+00
2.014579999998312815e+03,-8.106247859601811712e+00
2.014599999998312796e+03,-1.100940442423470955e+01
2.014619999998312778e+03,-1.361465159127232205e+01
2.014639999998312760e+03,-1.594735309088312292e+01
2.014659999998312742e+03,-1.803453690081708061e+01
2.014679999998312724e+03,-1.990332630624962462e+01
2.014699999998312705e+03,-2.157944282694684901e+01
2.014719999998312687e+03,-2.308648631323890399e+01
2.014739999998312669e+03,-2.444536234438814049e+01
2.014759999998312651e+03,-2.567473731983194085e+01
2.014779999998312633e+03,-2.678342394117269620e+01
2.014799999998312614e+03,-2.778574412506301172e+01
2.014819999998312596e+03,-2.869432192913270541e+01
2.014839999998312578e+03,-2.952036717302739532e+01
2.014859999998312560e+03,-3.027385956793283128e+01
2.014879999998312542e+03,-3.096371211846498994e+01
2.014899999998312524e+03,-3.159793983850677890e+01
2.014919999998312505e+03,-3.218366154970686921e+01
2.014939999998312487e+03,-3.272726615225190017e+01
2.014959999998312469e+03,-3.323445759006175848e+01
2.014979999998312451e+03,-3.371029297617066334e+01
2.014999999998312433e+03,-3.415928673514178371e+01
2.015019999998312414e+03,-3.458544480867535498e+01
2.015039999998312396e+03,-3.499226235044938704e+01
2.015059999998312378e+03,-3.538298150396438757e+01
2.015079999998312360e+03,-3.576021579375623105e+01
2.015099999998312342e+03,-3.612644526698436209e+01
2.015119999998312323e+03,-3.648384013893106470e+01
2.015139999998312305e+03,-3.683420828969114780e+01
2.015159999998312287e+03,-3.717930114647097639e+01
2.015179999998312269e+03,-3.752055284177903616e+01
2.015199999998312251e+03,-3.785919622784066974e+01
2.015219999998312232e+03,-3.819648465855684805e+01
2.015239999998312214e+03,-3.853338109231120256e+01
2.015259999998312196e+03,-3.887072611915854736e+01
2.015279999998312178e+03,-3.920943374606296317e+01
2.015299999998312160e+03,-3.955013761511555259e+01
2.015319999998312142e+03,-3.989340165826167350e+01
2.015339999998312123e+03,-4.023989690204896874e+01
2.015359999998312105e+03,-4.058998199144789965e+01
2.015379999998312087e+03,-4.094400769923191774e+01
2.015399999998312069e+03,-4.130245490944491138e+01
2.015419999998312051e+03,-4.166538669872007716e+01
2.015439999998312032e+03,-4.203297772087114481e+01
2.015459999998312014e+03,-4.240548380115939864e+01
2.015479999998311996e+03,-4.278270212966450714e+01
2.015499999998311978e+03,-4.316465278405541994e+01
2.015519999998311960e+03,-4.355119550070276091e+01
2.015539999998311941e+03,-4.394199592849941638e+01
2.015559999998311923e+03,-4.433691392377325968e+01
2.015579999998311905e+03,-4.473535869302501311e+01
2.015599999998311887e+03,-4.513687718071660981e+01
2.015619999998311869e+03,-4.554093717982996736e+01
2.015639999998311851e+03,-4.594674949921069640e+01
2.015659999998311832e+03,-4.635374182291496226e+01
2.015679999998311814e+03,-4.676091408409300243e+01
2.015699999998311796e+03,-4.716744209533127474e+01
2.015719999998311778e+03,-4.757241666416839365e+01
2.015739999998311760e+03,-4.797477510459279415e+01
2.015759999998311741e+03,-4.837367858758451433e+01
2.015779999998311723e+03,-4.876793856289619811e+01
2.015799999998311705e+03,-4.915659952344729078e+01
2.015819999998311687e+03,-4.953870022149040153e+01
2.015839999998311669e+03,-4.991320689245932130e+01
2.015859999998311650e+03,-5.027931599325165735e+01
2.015879999998311632e+03,-5.063610260507284266e+01
2.015899999998311614e+03,-5.098278824872373605e+01
2.015919999998311596e+03,-5.131878924697154076e+01
